     2.950  52.622651   6.906036 -52.167519
     2.960  52.301600  10.627430 -51.210498
     2.970  51.854549  14.146105 -49.887693
     2.980  51.295880  17.410919 -48.250670
     2.990  50.642032  20.386458 -46.357391
     3.000  49.910230  23.052849 -44.267338
     3.010  49.117407  25.404104 -42.037497
     3.020  48.279385  27.445565 -39.719516
     3.030  47.410351  29.191048 -37.358053
     3.040  46.522593  30.660080 -34.990159
     3.050  45.626435  31.875528 -32.645402
     3.060  44.730319  32.861704 -30.346497
     3.070  43.840977  33.642968 -28.110176
     3.080  42.963640  34.242774 -25.948155
     3.090  42.102261  34.683070 -23.868076
     3.100  41.259737  34.983969 -21.874363
     3.110  40.438096  35.163624 -19.968955
     3.120  39.638677  35.238221 -18.151928
     3.130  38.862270  35.222071 -16.421990
     3.140  38.109243  35.127742 -14.776880
     3.150  37.379637  34.966211 -13.213679
     3.160  36.673245  34.747036 -11.729042
     3.170  35.989684  34.478511 -10.319382
     3.180  35.328436  34.167821  -8.981002
     3.190  34.688895  33.821183  -7.710190
     3.200  34.070395  33.443969  -6.503287
     3.210  33.472233  33.040819  -5.356742
     3.220  32.893689  32.615738  -4.267134
     3.230  32.334040  32.172185  -3.231201
     3.240  31.792567  31.713144  -2.245845
     3.250  31.268568  31.241193  -1.308139
     3.260  30.761359  30.758555  -0.415330
     3.270  30.270278  30.267150   0.435171
     3.280  29.794690  29.768634   1.245787
     3.290  29.333986  29.264436   2.018786
     3.300  28.887586  28.755791   2.756290
     3.310  28.454938  28.243760   3.460278
     3.320  28.035517  27.729260   4.132599
     3.330  27.628826  27.213078   4.774977
     3.340  27.234394  26.695892   5.389023
     3.350  26.851776  26.178282   5.976236
     3.360  26.480552  25.660747   6.538020
     3.370  26.120326  25.143709   7.075682
     3.380  25.770723  24.627532   7.590444
     3.390  25.431393  24.112520   8.083446
     3.400  25.102003  23.598932   8.555754
     3.410  24.782241  23.086984   9.008364
     3.420  24.471814  22.576855   9.442209
     3.430  24.170447  22.068692   9.858160
     3.440  23.877879  21.562615  10.257034
     3.450  23.593868  21.058718  10.639595
     3.460  23.318184  20.557076  11.006560
     3.470  23.050614  20.057742  11.358600
     3.480  22.790955  19.560756  11.696345
     3.490  22.539020  19.066141  12.020387
     3.500  22.294631  18.573909  12.331280
     3.510  22.057623  18.084062  12.629546
     3.520  21.827840  17.596589  12.915675
     3.530  21.605139  17.111475  13.190127
     3.540  21.389383  16.628695  13.453334
     3.550  21.180446  16.148219  13.705705
     3.560  20.978211  15.670010  13.947621
     3.570  20.782567  15.194027  14.179444
     3.580  20.593412  14.720225  14.401513
     3.590  20.410650  14.248556  14.614147
     3.600  20.234193  13.778968  14.817646
     3.610  20.063960  13.311407  15.012293
     3.620  19.899874  12.845816  15.198355
     3.630  19.741864  12.382136  15.376083
     3.640  19.589866  11.920307  15.545711
     3.650  19.443820  11.460267  15.707463
     3.660  19.303669  11.001954  15.861546
     3.670  19.169364  10.545304  16.008157
     3.680  19.040857  10.090251  16.147479
     3.690  18.918107   9.636730  16.279686
     3.700  18.801073   9.184676  16.404940
     3.710  18.689720   8.734022  16.523392
     3.720  18.584015   8.284700  16.635184
     3.730  18.483930   7.836645  16.740449
     3.740  18.389437   7.389789  16.839311
     3.750  18.300512   6.944064  16.931884
     3.760  18.217134   6.499404  17.018276
     3.770  18.139282   6.055739  17.098584
     3.780  18.066940   5.613003  17.172901
     3.790  18.000093   5.171129  17.241310
     3.800  17.938725   4.730048  17.303887
     3.810  17.882826   4.289693  17.360702
     3.820  17.832384   3.849996  17.411819
     3.830  17.787390   3.410891  17.457292
     3.840  17.747836   2.972310  17.497173
     3.850  17.713716   2.534185  17.531504
     3.860  17.685023   2.096449  17.560323
     3.870  17.661753   1.659035  17.583660
     3.880  17.643902   1.221876  17.601542
     3.890  17.631467   0.784904  17.613988
     3.900  17.624447   0.348053  17.621010
     3.910  17.622841  -0.088744  17.622617
     3.920  17.626647  -0.525555  17.618810
     3.930  17.635867  -0.962447  17.609585
     3.940  17.650502  -1.399486  17.594933
     3.950  17.670555  -1.836741  17.574837
     3.960  17.696028  -2.274278  17.549275
     3.970  17.726925  -2.712163  17.518220
     3.980  17.763253  -3.150466  17.481639
     3.990  17.805016  -3.589252  17.439492
     4.000  17.852223  -4.028589  17.391732
     4.010  17.904881  -4.468545  17.338307
     4.020  17.963001  -4.909187  17.279158
     4.030  18.026594  -5.350582  17.214220
     4.040  18.095673  -5.792799  17.143420
     4.050  18.170251  -6.235904  17.066679
     4.060  18.250346  -6.679965  16.983910
     4.070  18.335976  -7.125050  16.895019
     4.080  18.427161  -7.571226  16.799904
     4.090  18.523923  -8.018562  16.698455
     4.100  18.626288  -8.467123  16.590553
     4.110  18.734284  -8.916978  16.476071
     4.120  18.847942  -9.368193  16.354873
     4.130  18.967294  -9.820835  16.226812
     4.140  19.092379 -10.274970  16.091734
     4.150  19.223236 -10.730665  15.949472
     4.160  19.359911 -11.187983  15.799847
     4.170  19.502451 -11.646990  15.642672
     4.180  19.650909 -12.107749  15.477746
     4.190  19.805342 -12.570323  15.304854
     4.200  19.965813 -13.034772  15.123769
     4.210  20.132388 -13.501157  14.934249
     4.220  20.305140 -13.969535  14.736038
     4.230  20.484149 -14.439962  14.528862
     4.240  20.669497 -14.912492  14.312432
     4.250  20.861277 -15.387174  14.086440
     4.260  21.059587 -15.864056  13.850557
     4.270  21.264532 -16.343182  13.604437
     4.280  21.476225 -16.824591  13.347711
     4.290  21.694787 -17.308316  13.079985
     4.300  21.920349 -17.794385  12.800842
     4.310  22.153050 -18.282821  12.509838
     4.320  22.393038 -18.773637  12.206502
     4.330  22.640473 -19.266838  11.890331
