     2.930     0.286     0.009     0.286    15.099
     2.940     0.284     0.041     0.287    15.088
     2.950     0.280     0.072     0.289    15.035
     2.960     0.273     0.103     0.292    14.943
     2.970     0.265     0.133     0.296    14.816
     2.980     0.254     0.162     0.301    14.656
     2.990     0.242     0.190     0.308    14.469
     3.000     0.228     0.217     0.315    14.260
     3.010     0.213     0.242     0.322    14.034
     3.020     0.196     0.266     0.330    13.794
     3.030     0.179     0.288     0.339    13.546
     3.040     0.160     0.310     0.349    13.292
     3.050     0.141     0.329     0.358    13.036
     3.060     0.121     0.348     0.368    12.780
     3.070     0.101     0.365     0.378    12.526
     3.080     0.080     0.380     0.388    12.275
     3.090     0.059     0.395     0.399    12.029
     3.100     0.038     0.408     0.409    11.788
     3.110     0.017     0.420     0.420    11.554
     3.120    -0.004     0.431     0.431    11.325
     3.130    -0.026     0.441     0.441    11.104
     3.140    -0.047     0.449     0.452    10.888
     3.150    -0.068     0.457     0.462    10.680
     3.160    -0.089     0.465     0.473    10.478
     3.170    -0.109     0.471     0.483    10.283
     3.180    -0.130     0.476     0.494    10.094
     3.190    -0.150     0.481     0.504     9.911
     3.200    -0.171     0.485     0.514     9.734
     3.210    -0.191     0.488     0.524     9.563
     3.220    -0.210     0.491     0.534     9.398
     3.230    -0.230     0.492     0.543     9.238
     3.240    -0.249     0.494     0.553     9.084
     3.250    -0.268     0.495     0.562     8.934
     3.260    -0.286     0.495     0.572     8.789
     3.270    -0.304     0.495     0.581     8.649
     3.280    -0.322     0.494     0.590     8.513
     3.290    -0.340     0.493     0.599     8.381
     3.300    -0.357     0.491     0.607     8.254
     3.310    -0.374     0.489     0.616     8.130
     3.320    -0.391     0.486     0.624     8.010
     3.330    -0.407     0.484     0.632     7.894
     3.340    -0.423     0.480     0.640     7.781
     3.350    -0.439     0.477     0.648     7.672
     3.360    -0.455     0.473     0.656     7.566
     3.370    -0.470     0.468     0.664     7.463
     3.380    -0.485     0.464     0.671     7.363
     3.390    -0.499     0.459     0.678     7.266
     3.400    -0.513     0.454     0.685     7.172
     3.410    -0.527     0.448     0.692     7.081
     3.420    -0.541     0.443     0.699     6.992
     3.430    -0.554     0.437     0.706     6.906
     3.440    -0.567     0.431     0.712     6.822
     3.450    -0.580     0.424     0.719     6.741
     3.460    -0.592     0.418     0.725     6.662
     3.470    -0.604     0.411     0.731     6.586
     3.480    -0.616     0.404     0.737     6.512
     3.490    -0.628     0.396     0.742     6.440
     3.500    -0.639     0.389     0.748     6.370
     3.510    -0.650     0.381     0.753     6.302
     3.520    -0.660     0.374     0.759     6.237
     3.530    -0.671     0.366     0.764     6.173
     3.540    -0.681     0.358     0.769     6.111
     3.550    -0.691     0.349     0.774     6.052
     3.560    -0.700     0.341     0.779     5.994
     3.570    -0.709     0.332     0.783     5.938
     3.580    -0.718     0.324     0.788     5.884
     3.590    -0.727     0.315     0.792     5.832
     3.600    -0.735     0.306     0.796     5.781
     3.610    -0.743     0.297     0.800     5.733
     3.620    -0.751     0.288     0.804     5.686
     3.630    -0.758     0.278     0.808     5.641
     3.640    -0.765     0.269     0.811     5.597
     3.650    -0.772     0.260     0.815     5.555
     3.660    -0.779     0.250     0.818     5.515
     3.670    -0.785     0.240     0.821     5.477
     3.680    -0.791     0.231     0.824     5.440
     3.690    -0.797     0.221     0.827     5.405
     3.700    -0.803     0.211     0.830     5.372
     3.710    -0.808     0.201     0.833     5.340
     3.720    -0.813     0.191     0.835     5.310
     3.730    -0.818     0.181     0.837     5.281
     3.740    -0.822     0.171     0.840     5.254
     3.750    -0.826     0.161     0.842     5.229
     3.760    -0.830     0.150     0.844     5.205
     3.770    -0.834     0.140     0.845     5.183
     3.780    -0.837     0.130     0.847     5.162
     3.790    -0.840     0.119     0.849     5.143
     3.800    -0.843     0.109     0.850     5.125
     3.810    -0.846     0.098     0.851     5.109
     3.820    -0.848     0.088     0.853     5.095
     3.830    -0.850     0.077     0.854     5.082
     3.840    -0.852     0.067     0.855     5.071
     3.850    -0.853     0.056     0.855     5.061
     3.860    -0.855     0.046     0.856     5.053
     3.870    -0.856     0.035     0.856     5.046
     3.880    -0.856     0.024     0.857     5.041
     3.890    -0.857     0.014     0.857     5.038
     3.900    -0.857     0.003     0.857     5.036
     3.910    -0.857    -0.007     0.857     5.035
     3.920    -0.857    -0.018     0.857     5.036
     3.930    -0.856    -0.029     0.857     5.039
     3.940    -0.855    -0.039     0.856     5.043
     3.950    -0.854    -0.050     0.856     5.049
     3.960    -0.853    -0.060     0.855     5.056
     3.970    -0.851    -0.071     0.854     5.065
     3.980    -0.849    -0.082     0.853     5.075
     3.990    -0.847    -0.092     0.852     5.087
     4.000    -0.845    -0.103     0.851     5.101
     4.010    -0.842    -0.113     0.850     5.116
     4.020    -0.839    -0.123     0.848     5.132
     4.030    -0.836    -0.134     0.846     5.150
     4.040    -0.832    -0.144     0.845     5.170
     4.050    -0.829    -0.154     0.843     5.192
     4.060    -0.825    -0.165     0.841     5.214
     4.070    -0.820    -0.175     0.839     5.239
     4.080    -0.816    -0.185     0.836     5.265
     4.090    -0.811    -0.195     0.834     5.293
     4.100    -0.806    -0.205     0.831     5.322
     4.110    -0.800    -0.215     0.829     5.353
     4.120    -0.795    -0.225     0.826     5.385
     4.130    -0.789    -0.235     0.823     5.419
     4.140    -0.783    -0.244     0.820     5.455
     4.150    -0.776    -0.254     0.817     5.492
     4.160    -0.769    -0.263     0.813     5.531
     4.170    -0.762    -0.273     0.810     5.572
     4.180    -0.755    -0.282     0.806     5.615
     4.190    -0.748    -0.291     0.802     5.659
     4.200    -0.740    -0.301     0.798     5.705
     4.210    -0.732    -0.310     0.794     5.752
     4.220    -0.723    -0.318     0.790     5.801
     4.230    -0.714    -0.327     0.786     5.853
     4.240    -0.705    -0.336     0.781     5.906
     4.250    -0.696    -0.344     0.777     5.960
     4.260    -0.687    -0.353     0.772     6.017
     4.270    -0.677    -0.361     0.767     6.076
     4.280    -0.667    -0.369     0.762     6.136
     4.290    -0.656    -0.377     0.757     6.199
     4.300    -0.645    -0.384     0.751     6.263
     4.310    -0.634    -0.392     0.746     6.329
     4.320    -0.623    -0.399     0.740     6.398
     4.330    -0.612    -0.407     0.734     6.469
     4.340    -0.600    -0.414     0.728     6.542
     4.350    -0.587    -0.420     0.722     6.617
     4.360    -0.575    -0.427     0.716     6.694
     4.370    -0.562    -0.433     0.710     6.774
     4.380    -0.549    -0.439     0.703     6.856
     4.390    -0.536    -0.445     0.696     6.941
     4.400    -0.522    -0.451     0.689     7.028
     4.410    -0.508    -0.456     0.682     7.117
     4.420    -0.493    -0.461     0.675     7.210
     4.430    -0.479    -0.466     0.668     7.305
     4.440    -0.464    -0.470     0.660     7.403
     4.450    -0.448    -0.474     0.653     7.504
     4.460    -0.433    -0.478     0.645     7.609
     4.470    -0.417    -0.482     0.637     7.716
     4.480    -0.401    -0.485     0.629     7.827
     4.490    -0.384    -0.487     0.621     7.941
     4.500    -0.367    -0.490     0.612     8.058
     4.510    -0.350    -0.492     0.604     8.180
     4.520    -0.333    -0.493     0.595     8.305
     4.530    -0.315    -0.494     0.586     8.434
     4.540    -0.297    -0.495     0.577     8.567
     4.550    -0.279    -0.495     0.568     8.705
     4.560    -0.260    -0.494     0.559     8.847
     4.570    -0.241    -0.493     0.549     8.994
     4.580    -0.222    -0.492     0.539     9.146
     4.590    -0.202    -0.490     0.530     9.303
     4.600    -0.182    -0.487     0.520     9.465
     4.610    -0.162    -0.483     0.510     9.632
     4.620    -0.142    -0.479     0.500     9.805
     4.630    -0.122    -0.474     0.489     9.985
     4.640    -0.101    -0.468     0.479    10.170
     4.650    -0.080    -0.462     0.469    10.361
     4.660    -0.059    -0.454     0.458    10.559
     4.670    -0.038    -0.446     0.448    10.764
     4.680    -0.017    -0.437     0.437    10.975
     4.690     0.004    -0.426     0.426    11.193
     4.700     0.026    -0.415     0.416    11.417
     4.710     0.047    -0.402     0.405    11.648
     4.720     0.068    -0.389     0.395    11.886
     4.730     0.089    -0.374     0.384    12.129
     4.740     0.109    -0.358     0.374    12.377
     4.750     0.129    -0.340     0.364    12.629
     4.760     0.149    -0.321     0.354    12.884
     4.770     0.168    -0.301     0.345    13.140
     4.780     0.186    -0.280     0.336    13.396
     4.790     0.203    -0.256     0.327    13.648
     4.800     0.219    -0.232     0.319    13.893
     4.810     0.234    -0.206     0.312    14.127
     4.820     0.247    -0.179     0.305    14.347
     4.830     0.259    -0.150     0.299    14.548
     4.840     0.268    -0.121     0.294    14.724
     4.850     0.276    -0.090     0.291    14.872
     4.860     0.282    -0.059     0.288    14.985
     4.870     0.285    -0.028     0.286    15.061
     4.880     0.286     0.004     0.286    15.097
     4.890     0.284     0.036     0.286    15.092
     4.900     0.280     0.067     0.288    15.045
     4.910     0.274     0.098     0.291    14.959
     4.920     0.266     0.129     0.296    14.837
     4.930     0.256     0.158     0.301    14.681
     4.940     0.244     0.186     0.307    14.498
     4.950     0.230     0.213     0.313    14.292
     4.960     0.215     0.238     0.321    14.068
     4.970     0.199     0.263     0.329    13.830
     4.980     0.181     0.285     0.338    13.583
     4.990     0.163     0.307     0.347    13.330
     5.000     0.144     0.326     0.357    13.074
     5.010     0.124     0.345     0.367    12.818
     5.020     0.104     0.362     0.377    12.564
     5.030     0.083     0.378     0.387    12.312
     5.040     0.062     0.392     0.397    12.065
     5.050     0.041     0.406     0.408    11.824
     5.060     0.020     0.418     0.419    11.588
     5.070    -0.001     0.429     0.429    11.359
     5.080    -0.022     0.439     0.440    11.136
     5.090    -0.044     0.448     0.450    10.920
     5.100    -0.065     0.456     0.461    10.710
     5.110    -0.086     0.464     0.471    10.508
     5.120    -0.106     0.470     0.482    10.311
     5.130    -0.127     0.475     0.492    10.121
     5.140    -0.147     0.480     0.502     9.938
     5.150    -0.168     0.484     0.512     9.760
     5.160    -0.188     0.488     0.522     9.589
     5.170    -0.207     0.490     0.532     9.422
     5.180    -0.227     0.492     0.542     9.262
     5.190    -0.246     0.494     0.552     9.106
     5.200    -0.265     0.495     0.561     8.956
     5.210    -0.283     0.495     0.570     8.810
     5.220    -0.302     0.495     0.579     8.669
     5.230    -0.320     0.494     0.588     8.533
     5.240    -0.337     0.493     0.597     8.400
     5.250    -0.355     0.491     0.606     8.272
     5.260    -0.372     0.489     0.614     8.148
     5.270    -0.389     0.487     0.623     8.028
     5.280    -0.405     0.484     0.631     7.911
     5.290    -0.421     0.481     0.639     7.798
     5.300    -0.437     0.477     0.647     7.688
     5.310    -0.452     0.473     0.655     7.581
     5.320    -0.468     0.469     0.662     7.478
     5.330    -0.483     0.465     0.670     7.378
     5.340    -0.497     0.460     0.677     7.280
     5.350    -0.511     0.455     0.684     7.186
     5.360    -0.525     0.449     0.691     7.094
     5.370    -0.539     0.444     0.698     7.005
     5.380    -0.552     0.438     0.705     6.918
     5.390    -0.565     0.432     0.711     6.835
     5.400    -0.578     0.425     0.718     6.753
     5.410    -0.591     0.419     0.724     6.674
     5.420    -0.603     0.412     0.730     6.597
     5.430    -0.615     0.405     0.736     6.523
     5.440    -0.626     0.398     0.742     6.450
     5.450    -0.637     0.390     0.747     6.380
     5.460    -0.648     0.383     0.753     6.312
     5.470    -0.659     0.375     0.758     6.246
     5.480    -0.669     0.367     0.763     6.182
     5.490    -0.679     0.359     0.768     6.120
     5.500    -0.689     0.351     0.773     6.060
     5.510    -0.699     0.342     0.778     6.002
     5.520    -0.708     0.334     0.782     5.946
     5.530    -0.717     0.325     0.787     5.892
     5.540    -0.725     0.316     0.791     5.839
     5.550    -0.734     0.307     0.795     5.789
     5.560    -0.742     0.298     0.799     5.740
     5.570    -0.750     0.289     0.803     5.693
     5.580    -0.757     0.280     0.807     5.647
     5.590    -0.764     0.270     0.811     5.603
     5.600    -0.771     0.261     0.814     5.561
     5.610    -0.778     0.251     0.818     5.521
     5.620    -0.784     0.242     0.821     5.483
     5.630    -0.790     0.232     0.824     5.446
     5.640    -0.796     0.222     0.827     5.410
     5.650    -0.802     0.212     0.829     5.377
     5.660    -0.807     0.202     0.832     5.345
     5.670    -0.812     0.192     0.835     5.314
     5.680    -0.817     0.182     0.837     5.285
     5.690    -0.821     0.172     0.839     5.258
     5.700    -0.826     0.162     0.841     5.232
     5.710    -0.830     0.152     0.843     5.208
     5.720    -0.833     0.141     0.845     5.186
     5.730    -0.837     0.131     0.847     5.165
     5.740    -0.840     0.121     0.849     5.146
     5.750    -0.843     0.110     0.850     5.128
     5.760    -0.845     0.100     0.851     5.112
     5.770    -0.848     0.089     0.852     5.097
     5.780    -0.850     0.079     0.853     5.084
     5.790    -0.852     0.068     0.854     5.072
     5.800    -0.853     0.058     0.855     5.062
     5.810    -0.855     0.047     0.856     5.054
     5.820    -0.856     0.037     0.856     5.047
     5.830    -0.856     0.026     0.857     5.042
     5.840    -0.857     0.015     0.857     5.038
     5.850    -0.857     0.005     0.857     5.036
     5.860    -0.857    -0.006     0.857     5.035
     5.870    -0.857    -0.017     0.857     5.036
     5.880    -0.856    -0.027     0.857     5.038
     5.890    -0.855    -0.038     0.856     5.042
     5.900    -0.854    -0.048     0.856     5.048
     5.910    -0.853    -0.059     0.855     5.055
     5.920    -0.851    -0.069     0.854     5.063
     5.930    -0.850    -0.080     0.853     5.074
     5.940    -0.848    -0.091     0.852     5.085
     5.950    -0.845    -0.101     0.851     5.099
     5.960    -0.842    -0.111     0.850     5.113
     5.970    -0.840    -0.122     0.848     5.130
     5.980    -0.836    -0.132     0.847     5.148
     5.990    -0.833    -0.143     0.845     5.167
     6.000    -0.829    -0.153     0.843     5.188
     6.010    -0.825    -0.163     0.841     5.211
     6.020    -0.821    -0.173     0.839     5.235
     6.030    -0.816    -0.183     0.837     5.261
     6.040    -0.812    -0.194     0.834     5.288
     6.050    -0.807    -0.204     0.832     5.317
     6.060    -0.801    -0.214     0.829     5.348
     6.070    -0.796    -0.223     0.826     5.380
     6.080    -0.790    -0.233     0.823     5.414
     6.090    -0.784    -0.243     0.820     5.450
     6.100    -0.777    -0.253     0.817     5.487
     6.110    -0.770    -0.262     0.814     5.526
     6.120    -0.763    -0.271     0.810     5.566
     6.130    -0.756    -0.281     0.807     5.608
     6.140    -0.749    -0.290     0.803     5.652
     6.150    -0.741    -0.299     0.799     5.698
     6.160    -0.733    -0.308     0.795     5.745
     6.170    -0.724    -0.317     0.791     5.794
     6.180    -0.716    -0.326     0.786     5.845
     6.190    -0.707    -0.335     0.782     5.898
     6.200    -0.698    -0.343     0.777     5.952
     6.210    -0.688    -0.351     0.773     6.008
     6.220    -0.678    -0.360     0.768     6.067
     6.230    -0.668    -0.368     0.763     6.127
     6.240    -0.658    -0.376     0.757     6.189
     6.250    -0.647    -0.383     0.752     6.253
